rssi1,rssi2,rssi3,rssi4,location
-47.85879123806168,-32.630232115587596,-40.108784772045624,-46.450474068154335,8
-47.869452656795595,-32.579416547733445,-40.0869064503407,-47.94922158275685,8
-47.885649255051895,-32.3226013533042,-40.088070761348035,-48.182884311850415,8
-47.90333267924187,-32.253138423455,-40.09335315019624,-49.4591902087673,8
-47.92105153390348,-31.831655548069413,-40.67764095957383,-49.63436111130399,8
-47.93823686638874,-31.75800211215167,-41.40145114616861,-49.76859226362474,8
-47.95467032493137,-31.67647951864904,-41.43009010322938,-49.87255656728968,8
-47.97028569242004,-31.64648934361749,-42.2552703594571,-49.956262249339574,8
-47.985085579862314,-31.679720517491965,-42.31953516709391,-50.02578748149545,8
-49.29102481552482,-31.65535845615211,-42.36981753621152,-50.084916883533886,8
-49.38029874171884,-32.64563957511897,-42.41171297589643,-50.136138853415765,8
-50.80588816865915,-32.66081636010592,-42.447747855909384,-50.24965243493473,8
-50.941939258065524,-34.06297062528796,-42.51937202951982,-50.274679654146844,8
-51.06106814450503,-35.517994557743656,-42.525170866923965,-50.291235836431284,8
-50.814721686520286,-36.916202199022834,-42.53510467541556,-50.30768146603431,8
-49.92675940493375,-38.27117854911414,-42.7610675088305,-50.323617342335865,8
-48.79232890986724,-38.57349008691993,-42.79916438719645,-50.02500418761763,8
-48.533529557978724,-39.86068807088733,-42.83436266097734,-49.99957513410881,8
-47.3918126692998,-40.09784253170777,-42.866515117142335,-49.115227638225356,8
-47.10751352243139,-41.29110635294257,-42.89587976850242,-49.06385033664341,8
-46.987517626293254,-42.6984331209731,-42.92278191365811,-47.8460821601882,8
-46.890646544717455,-42.931853730554415,-42.917313822022265,-46.55382148854991,8
-46.64611676181418,-44.15565982100848,-42.91438807078105,-46.31831000336387,8
-46.59963801463639,-44.334854102844496,-42.66303548547214,-44.85860517506926,8
-46.318729037644296,-44.465497937600375,-42.667828343587416,-44.56277404252928,8
-46.64271820529199,-44.56751974981007,-42.66994931179001,-43.184019069525796,8
-47.11127643854207,-44.650567343453034,-42.670164294839864,-41.833751522843606,8
-47.11565225171429,-44.72021218576391,-42.66904513122023,-40.53996058955128,8
-47.90877963385127,-44.888114820888184,-42.6669896418157,-40.29380709410976,8
-47.96995476300795,-44.907352524829314,-42.77433117571854,-39.1986356842725,8
-48.852724166964165,-44.984181038739194,-43.07361260161188,-39.02295774685257,8
-48.95488842807944,-45.023536695445934,-43.10317189532195,-38.03841318278359,8
-49.035075977553895,-45.17506261763244,-43.12809105354924,-37.89396694377792,8
-49.10131992823818,-45.22739793445486,-43.787031299126845,-36.70092360515395,8
-49.1576557685603,-45.547718215046636,-44.82144495664184,-36.52832604117722,8
-50.04795470139763,-45.59855495822028,-44.89451161963096,-35.42324879447393,8
-50.134847547853674,-45.627508217657876,-46.223107983574174,-34.32794818061555,8
-51.328194093117,-45.63672092709902,-46.35541526772412,-34.15202966970335,8
-51.46437910177681,-44.91748632486662,-47.60952540393269,-34.03444563043542,8
-52.85407910376629,-43.66931886207,-48.8626571509868,-33.94396899504368,8
-54.40968829506371,-43.521815147022245,-49.0634590998372,-33.870860554498826,8
-54.64980118173802,-42.212472876687066,-50.47325056017793,-33.809781093708146,8
-54.80063480059027,-40.968917979302624,-51.778043984231644,-33.757497180419485,8
-54.91810889531398,-39.73972418186705,-51.96577050489413,-33.71190784923871,8
-55.01394544433593,-38.42940478905885,-52.09535297317119,-33.67157409372215,8
-55.094677779691125,-38.1136660511379,-52.25561892601672,-33.635469012536525,8
-56.3319586470648,-36.893420581204985,-52.314619597545985,-33.602835273499714,8
-57.510094987273476,-36.65894809707461,-52.35882873010514,-33.57309906147961,8
-57.659357050323784,-35.52999897852174,-52.395301015376845,-33.54581568166466,8
-57.78068033060394,-35.340080422835904,-52.65751528106569,-33.52063383651821,8
-57.94695497503465,-35.20057084113587,-52.72358486748627,-33.4972713989564,8
-58.01926228537986,-35.09004408438922,-52.76941660384768,-33.42441431964918,8
-57.83971746175738,-34.99914135177436,-52.80911839294692,-33.43334936326312,8
-57.852473636071785,-34.92234545488327,-52.8442371870321,-33.559136020934474,8
-57.888757587515364,-34.00653758262565,-52.875572651529055,-33.55446312169179,8
-57.91555866421788,-33.91043134475909,-52.90374701493324,-33.974862489151775,8
-54.02924065815021,-33.89139909846142,-49.450815926100454,-33.91830402326764,8
-51.3161756057121,-33.71311841571086,-47.25695585160131,-33.88185789905769,8
-43.0,-39.0,-41.0,-24.999999999999996,9
-43.0,-39.0,-41.0,-25.624077266214037,9
-43.0,-39.0,-41.0,-26.206149668193856,9
-43.57284454231645,-38.429364056500816,-41.57399964657861,-26.224992063909024,9
-44.162722042351376,-38.40128131565554,-41.59693250341971,-26.823176359872484,9
-44.180586987497044,-37.8179995749644,-42.193395340555774,-26.832660754948805,9
-44.1964391636517,-37.79970439810669,-42.208567248391,-27.454684898766534,9
-44.2107501657669,-37.19412640267915,-42.22210394624583,-27.46040797275443,9
-44.13399520200185,-37.183155234471194,-42.234415322543995,-28.37763069584163,9
-43.877937385980545,-36.544946824899135,-42.24574915286515,-29.43742971867843,9
-43.85502657484874,-36.53005853648844,-42.90122191438871,-30.76289338989619,9
-43.23159875085328,-35.848993872859026,-42.92044608803029,-31.010401013331748,9
-43.21487840614196,-35.815435216723834,-42.93743783104244,-32.49946025848923,9
-43.22758994015048,-35.79013097669094,-42.952665512109164,-34.16009536398883,9
-43.24558793768017,-35.744031960326225,-42.92888874036098,-34.81737699206517,9
-43.25672506499039,-35.75166286554945,-42.91393154126704,-36.42387882807213,9
-43.26428065003997,-35.75148105948285,-42.69005219680911,-37.07723439530439,9
-43.2696871304294,-35.74787892624187,-42.68265858565826,-38.70135247116286,9
-43.27368505756695,-35.53367631669613,-42.67597701365733,-39.37440957088621,9
-43.276701822885954,-34.804412061929234,-42.66970949444551,-41.11399774863572,9
-43.279004102248294,-34.75154380890099,-42.66374193580518,-42.7240536737256,9
-43.28076828043081,-33.97201447043498,-42.14494853287933,-43.216333923017515,9
-43.025659475137346,-33.89617808321428,-42.12872990161089,-44.745391699274826,9
-43.01405856821421,-33.08683678576646,-42.114373944110405,-45.04034927080378,9
-42.327727539287984,-33.00081907272032,-42.10131363292305,-46.370592542196434,9
-42.29164138175127,-32.93440785098747,-42.12110818180925,-46.607888642840145,9
-41.540484770978495,-32.87967074931709,-42.13895863891815,-46.885250802359174,9
-41.47768867887375,-32.90976907016677,-42.61997949729293,-47.006046311200826,9
-40.6756930511927,-33.90541436834639,-42.64938412798765,-47.093833719369876,9
-40.59188726017711,-33.94815398600402,-43.73408450138214,-46.72760577445045,9
-40.530195552321196,-35.33823579168866,-44.77335470200233,-46.78623592013804,9
-40.480616342435646,-35.50632076387636,-44.869496151052616,-46.05371735968504,9
-40.43925801546949,-36.800091055703746,-44.94066837043859,-46.02773533815737,9
-40.40381776761265,-36.95336030534197,-44.99918819946344,-45.06072133164343,9
-40.372828479527215,-38.165556252826235,-45.13862717801281,-44.918781384070336,9
-40.34530217741045,-38.39309959563384,-45.15983669326106,-43.82323179255147,9
-40.32054405086389,-39.5937145602187,-45.18823842464888,-42.565684039736325,9
-40.28531680634976,-40.858159612478445,-45.24060583427136,-42.130242521750105,9
-40.290284049531266,-41.088197923321886,-45.00158890358979,-40.69928807189992,9
-40.440563878088795,-42.233568711713865,-44.421559401917015,-40.31271001734199,9
-40.43707802905588,-42.4225910758118,-44.388378733228585,-38.90503160319164,9
-40.434326014955374,-42.56421315799353,-44.359674879514486,-37.56920462744395,9
-40.43246417120138,-43.55718240155503,-44.333370722067436,-37.18611166293487,9
-40.876552510058566,-44.779418312349335,-44.30929784073239,-35.95572401099488,9
-41.50552493855268,-45.96273774566357,-44.28717955289919,-35.64374663175956,9
-41.5378436590362,-46.14240933186387,-44.266753124109265,-34.45678401584944,9
-42.5842613881343,-47.22487702261088,-44.24399231492301,-34.23860178427523,9
-43.912472231392975,-47.37678871463548,-44.24994644831102,-33.143797012246935,9
-44.07803512534954,-47.490244658112076,-44.4023712639117,-32.96308207764106,9
-45.59542200949669,-47.580325271580186,-44.40072575452842,-31.949418351690706,9
-45.81203779868592,-47.654517507559426,-44.82930263369494,-31.791375807478666,9
-47.19154053426311,-48.597446259404045,-44.839010386158414,-30.638884889581885,9
-47.394324601402296,-48.68489005174691,-45.50157211800478,-29.34679386002265,9
-48.906182793764344,-48.75528742665466,-45.53889732528208,-29.096162501808053,9
-49.14299269792013,-48.815069135454934,-46.33255801177727,-27.902023617846194,9
-50.469175266865726,-48.8667571939469,-47.530759265946045,-27.70677482589096,9
-51.72524834349254,-48.912131274463924,-47.69049508957568,-26.59084023956536,9
-51.927812571286985,-49.03514181752662,-49.14862710532654,-26.407346175054688,9
-53.003634839606384,-49.04027469447589,-49.33269467966448,-25.35064090922042,9
-53.16266689541049,-48.82935229174234,-50.91721608196146,-25.173211751634714,9
-54.14076836005704,-48.8306521759062,-51.14631167432613,-24.183533937012502,9
-54.27514547285408,-48.21632068527145,-52.84522837816946,-23.990097693842817,9
-54.371253972071436,-47.2200157870321,-53.077566101198634,-23.87448295042451,9
-54.445393180129905,-47.13559850177692,-54.521158918091245,-23.68755453949952,9
-54.535767647140894,-45.9842352527856,-54.715240004153614,-23.633622891728674,9
-54.696810449495686,-45.78747704855091,-54.857641725708,-23.522153846516694,9
-54.75090321429557,-45.72610420573927,-55.05773033387138,-23.481659746344828,9
-54.797753934616296,-45.616507499989574,-55.17609754725067,-23.44300779278494,9
-54.81556050585932,-45.62394808192554,-55.25673312204767,-23.407788165281662,9
-54.822625088220356,-45.618820171380335,-55.0356352755709,-23.376071790130325,9
-54.29524675308302,-44.87924118499108,-55.048566656094835,-23.347552158678383,9
-54.281400263326276,-44.80516955438659,-54.15296372583835,-23.445906259515773,9
-53.58911980076883,-43.77238400345751,-52.90854205887007,-23.4213400315353,9
-52.80655136348069,-43.621199211485155,-52.72371764428479,-23.399071752052517,9
-52.73982796627135,-42.36992266633975,-51.48078776907929,-23.37949346807037,9
-51.886057665427394,-41.18279513835333,-51.28795358432222,-23.723466450048004,9
-51.78410689543459,-40.050197839239964,-50.121663177486724,-23.706382601384465,9
-50.87798678991754,-38.783149977816805,-48.93856118900597,-24.27049350588787,9
-50.757863399400456,-38.46230445421812,-48.744765485048255,-24.878081104134946,9
-50.66977234392985,-37.27724571328009,-47.721931503395865,-24.90313675850235,9
-50.59958397074695,-37.062829637921574,-47.574394134240315,-25.630629604761847,9
-50.54154994717121,-36.93271299274479,-46.63692302755001,-25.679526789666422,9
-49.68773304246089,-36.82938340126248,-46.508509162238354,-26.460016783404523,9
-49.60044910085813,-36.74407900151759,-46.420081664080016,-27.289994825113357,9
-49.53259608240467,-35.71019972861634,-46.352204236598965,-27.390950470124604,9
-49.47637790717948,-35.593037892022146,-46.29736633381856,-28.449517764578747,9
-49.42859672867047,-35.50878531426617,-46.243433759395046,-28.58778440326926,9
-49.367494077429356,-35.43675842430011,-46.227412572845864,-29.82627769770584,9
-49.355784583113184,-34.467066509887474,-46.377567801554584,-29.98167653147429,9
-49.34119174238399,-34.355738403431175,-46.36586614716981,-31.485532655980823,9
-49.32649780241423,-33.38976815860802,-46.837371867705265,-31.766379354225435,9
-49.3125699199774,-33.26706289612183,-46.84677377466657,-33.371829674605365,9
-49.29965682360563,-33.169157930390135,-46.82744603133133,-33.85224322607297,9
-49.287783612908434,-33.086799191415764,-46.80868379383824,-35.526011628374654,9
-49.2768928863114,-33.01601579008254,-46.645467006830266,-37.31757962131703,9
-49.266899983115636,-32.95415550280501,-46.26454693725787,-37.847224261421545,9
-48.973371566878306,-32.899367720295345,-46.244097140850066,-38.072617692558374,9
-48.942832711278896,-32.77899061357849,-45.552717814507766,-39.76834362588145,9
-48.216900250113966,-32.764221295265266,-45.51461222823116,-41.61674405320557,9
-48.1641305806054,-32.74333284909178,-44.72573963362279,-42.090174364823845,9
-47.41448635254179,-32.72105905483389,-44.64723119767903,-43.6488641326538,9
-47.35332696084419,-32.69910561197455,-43.76200806469556,-44.06466353636515,9
-46.582473257889255,-32.6781243934456,-43.64181023616189,-45.63946274829584,9
-46.512814935772184,-32.65834362728675,-43.55291442500411,-47.26929990713535,9
-45.703168080444414,-32.6398081552839,-43.481689787922534,-47.52652781876155,9
-44.81893517857748,-32.6224816642275,-43.393089915630156,-47.73565278078636,9
-43.87239404596066,-32.606293327129016,-43.36415485544372,-47.90548089606582,9
-43.72519120618748,-32.59115996660054,-43.46193280909472,-48.04665120227434,9
-42.8136565160661,-32.57699673750974,-43.43995729930094,-48.166652056617636,9
-42.68681857000459,-32.5637221831928,-43.859058099711866,-48.270534647233376,9
-41.78909414808825,-32.551260456692646,-43.86233470070276,-48.50977530383931,9
-41.66791698369783,-32.67371713359425,-44.52320534710178,-48.61766936446832,9
-41.58169512332059,-33.35309539720382,-44.560536402241155,-48.66342661010179,9
-41.514106384549514,-33.37261248041549,-45.35112487507009,-48.27917194183023,9
-41.45872924473325,-34.37896472148133,-45.43126530346718,-48.22183926249065,9
-41.41195736641077,-34.41946412254285,-45.494821802981846,-47.16859466124792,9
-41.37156578703004,-35.37525063034496,-45.54759119367603,-47.04754934224624,9
-41.336086874748176,-35.4218570478988,-45.592680385657935,-45.505568221965234,9
-41.30450272003033,-36.364750041496706,-45.65460591915014,-45.46351549160571,9
-41.27607912602318,-36.442331689596564,-45.66800982303155,-43.56099377075479,9
-41.25026959470204,-37.60853777714506,-45.549505346434024,-43.49379080568711,9
-41.22665667036753,-37.76085973366591,-45.564418576892685,-42.127053210049596,9
-41.204914475456164,-39.106736496278835,-44.80153128916416,-40.30760560036971,9
-41.18478388243983,-40.628249615868704,-44.773412934068574,-39.56457437911906,9
-41.16605553927213,-40.89227836217167,-44.75235484079862,-37.99480310071798,9
-41.148557950490925,-42.27462078043064,-43.88319770758859,-37.12982775915115,9
-41.14375672489466,-42.494183102447955,-43.82696919071942,-35.50266997864145,9
-41.15438400230922,-43.745268835957894,-43.78608541378514,-34.66483902389136,9
-41.363559437493734,-43.95083841334062,-43.75065354394938,-33.05500058775368,9
-41.36400180150408,-45.31569077194787,-43.71925588136076,-32.42731588285783,9
-41.8312285960521,-45.55018137693164,-43.69098706289815,-30.919232641266014,9
-41.83915361295095,-47.04934316057123,-43.601151548106166,-30.431840436804237,9
-42.49208954349875,-47.25438451868555,-43.60197624894124,-28.989471803121365,9
-42.5205937005275,-48.78710678937911,-44.23078815629707,-28.68469362948546,9
-43.56858877348835,-50.23355500385686,-44.255392787928365,-28.47943406281826,9
-43.65226105242025,-50.48280819359587,-45.0543757113265,-28.313359535527876,9
-44.97626126510941,-50.64670629570507,-46.26229425087013,-28.175257394949437,9
-46.53137089430421,-50.77584288933141,-47.49829194454898,-28.057977291704375,9
-46.779122286988525,-50.8818690649173,-48.77211066202269,-27.956701649283023,9
-48.18151881356964,-50.97148344570781,-48.98377266213467,-27.868047267977065,9
-48.39465211221123,-52.11238633986343,-50.41481493589118,-27.789557339564986,9
-49.63928608011222,-52.23565501690725,-50.613979336019625,-27.719397898140762,9
-49.82672144023247,-53.31067646179607,-51.85334400435244,-26.695754655293282,9
-51.22123745802837,-53.424635316905025,-52.02373937865127,-26.607596395763473,9
-51.420901008496855,-53.527943005969284,-53.1272397902531,-25.646943767616037,9
-53.175083484395465,-53.61559483986001,-53.279951212744045,-25.54668892469678,9
-53.344467371504265,-53.75318834238756,-51.57705854469574,-25.594953911564186,9
-53.4288205667481,-53.81645012879018,-49.92784163351622,-25.56350793659611,9
-53.49041449631281,-53.74362922971442,-48.914352385740585,-25.533932420371364,9
